Drug1	Drug2
DB00537	DB00975
DB00537	DB00472
DB00537	DB00321
DB00537	DB00413
DB00537	DB00410
DB00537	DB00244
DB00537	DB01233
DB00537	DB00295
DB00537	DB00358
DB00537	DB01223
DB00537	DB01137
DB00537	DB00182
DB00537	DB00642
DB00537	DB00999
DB00537	DB00529
DB00537	DB00577
DB00537	DB00415
DB00537	DB00742
DB00537	DB00586
DB00537	DB00580
DB00537	DB00224
DB00537	DB00798
DB00537	DB00426
DB00537	DB00649
DB00537	DB00993
DB00537	DB01327
DB00537	DB00335
DB00537	DB00967
DB00537	DB00363
DB00537	DB00531
DB00537	DB00631
DB00537	DB00417
DB00537	DB00864
DB00537	DB00343
DB00537	DB00757
DB00537	DB01162
DB00537	DB00180
DB00537	DB00350
DB00537	DB00661
DB00537	DB00630
DB00537	DB00479
DB00537	DB00787
DB00537	DB00512
DB00537	DB00422
DB00537	DB01140
DB00537	DB00598
DB00537	DB00673
DB00537	DB00222
DB00537	DB06700
DB00537	DB00612
DB00537	DB01032
DB00537	DB00836
DB00537	DB00624
DB00537	DB00153
DB00537	DB01053
DB00537	DB00231
DB00537	DB00373
DB00537	DB00860
DB00537	DB00585
DB00537	DB00563
DB00537	DB01036
DB00537	DB01048
DB00537	DB01416
DB00537	DB01203
DB00537	DB01291
DB00537	DB01076
DB00537	DB00361
DB00537	DB00381
DB00537	DB00808
DB00537	DB00590
DB00537	DB00203
DB00537	DB00262
DB00537	DB00252
DB00537	DB00338
DB00537	DB00921
DB00537	DB00802
DB00537	DB00627
DB00537	DB00969
DB00537	DB01240
DB00537	DB00713
DB00537	DB00927
DB00537	DB01059
DB00537	DB00962
DB00537	DB00698
DB00537	DB01129
DB00537	DB00327
DB00537	DB00674
DB00537	DB00820
DB00537	DB00285
DB00537	DB00762
DB00537	DB01273
DB00537	DB00654
DB00537	DB00916
DB00537	DB00833
DB00537	DB01149
DB00537	DB00741
DB00537	DB00708
DB00537	DB00658
DB00537	DB00829
DB00537	DB00533
DB00537	DB00198
DB00537	DB00883
DB00537	DB00193
DB00537	DB01156
DB00537	DB00818
DB00537	DB01586
DB00537	DB00884
DB00537	DB00841
DB00537	DB00747
DB00537	DB00889
DB00537	DB01263
DB00537	DB00842
DB00537	DB00851
DB00537	DB00770
DB00537	DB00819
DB00537	DB00230
DB00537	DB00208
DB00537	DB00497
DB00537	DB00811
DB00537	DB00991
DB00537	DB02379
DB00537	DB01623
DB00537	DB01205
DB00537	DB01085
DB00537	DB00489
DB00537	DB01083
DB00537	DB00493
DB00537	DB00196
DB00537	DB00445
DB00537	DB00620
DB00537	DB00564
DB00537	DB01217
DB00537	DB00115
DB00537	DB00959
DB00537	DB00763
DB00537	DB00209
DB00537	DB00873
DB00537	DB01050
DB00537	DB00277
DB00537	DB01060
DB00537	DB00465
DB00537	DB00625
DB00537	DB00351
DB00537	DB00712
DB00537	DB00960
DB00537	DB01215
DB00537	DB01167
DB00537	DB00727
DB00537	DB01047
DB00537	DB00402
DB00537	DB01118
DB00537	DB00784
DB00537	DB00683
DB00537	DB00319
DB00537	DB00425
DB00537	DB01202
DB00537	DB01186
DB00537	DB00745
DB00537	DB00303
DB00537	DB00355
DB00537	DB01020
DB00537	DB00947
DB00537	DB01181
DB00537	DB00477
DB00537	DB00951
DB00537	DB00407
DB00537	DB00377
DB00537	DB01229
DB00537	DB01045
DB00537	DB01222
DB00537	DB00284
DB00537	DB00199
DB00537	DB00619
DB00537	DB00281
DB00537	DB00330
DB00537	DB01211
DB00537	DB00315
DB00537	DB01610
DB00537	DB00557
DB00537	DB00603
DB00537	DB00790
DB00537	DB00690
DB00537	DB00214
DB00537	DB00480
DB00537	DB01005
DB00537	DB00207
DB00537	DB00773
DB00537	DB00535
DB00537	DB00900
DB00537	DB00734
DB00537	DB00806
DB00537	DB00611
DB00537	DB01173
DB00537	DB00544
DB00537	DB00461
DB00537	DB00279
DB00537	DB00238
DB00537	DB00313
DB00537	DB00541
DB00537	DB00887
DB00537	DB01095
DB00537	DB01112
DB00537	DB01136
DB00537	DB01155
DB00537	DB00443
DB00537	DB00310
DB00537	DB00438
DB00537	DB01044
DB00537	DB01595
DB00537	DB00983
DB00537	DB01150
DB00537	DB00813
DB00537	DB00549
DB00537	DB00484
DB00537	DB00482
DB00537	DB00356
DB00537	DB00481
DB00537	DB01079
DB00537	DB00567
DB00537	DB00333
DB00537	DB00749
DB00537	DB00804
DB00537	DB01062
DB00537	DB00669
DB00537	DB00874
DB00537	DB01221
DB00537	DB01241
DB00537	DB00881
DB00537	DB00186
DB00537	DB04441
DB00537	DB00184
DB00537	DB00490
DB00537	DB00675
DB00537	DB00843
DB00537	DB00524
DB00537	DB00305
DB00537	DB00332
DB00537	DB00989
DB00537	DB00334
DB00537	DB00912
DB00537	DB01069
DB00537	DB00175
DB00537	DB00809
DB00537	DB00374
DB00537	DB00973
DB00537	DB00395
DB00537	DB01110
DB00537	DB00494
DB00537	DB00503
DB00537	DB00475
DB00537	DB01232
DB00537	DB00158
DB00537	DB00502
DB00537	DB01132
DB00537	DB00938
DB00537	DB00448
DB00537	DB00622
DB00537	DB01097
DB00537	DB00496
DB00537	DB01068
DB00537	DB00796
DB00537	DB01008
DB00537	DB01043
DB00537	DB00495
DB00537	DB00795
DB00537	DB00136
DB00537	DB00966
DB00537	DB00399
DB00537	DB00331
DB00537	DB00986
DB00537	DB00423
DB00537	DB06151
DB00537	DB00950
DB00537	DB00605
DB00537	DB00191
DB00537	DB01104
DB00537	DB00758
DB00537	DB00390
DB00537	DB00177
DB00537	DB01023
DB00537	DB01039
DB00537	DB00722
DB00537	DB00958
DB00537	DB00915
DB00537	DB00176
DB00537	DB00776
DB00537	DB00328
DB00537	DB00671
DB00537	DB00897
DB00537	DB00668
DB00537	DB00264
DB00537	DB01001
DB00537	DB00396
DB00537	DB01142
DB00537	DB00404
DB00537	DB01072
DB00537	DB00446
DB00537	DB01022
DB00537	DB00641
DB00537	DB00650
DB00537	DB00215
DB00537	DB01105
DB00537	DB00292
DB00537	DB01611
DB00537	DB00468
DB00537	DB00783
DB00537	DB00584
DB00537	DB00715
DB00537	DB00695
DB00537	DB00316
DB00537	DB01101
DB00537	DB01006
DB00537	DB01190
DB00537	DB00370
DB00537	DB00227
DB00537	DB00225
DB00537	DB00442
DB00537	DB00575
DB00537	DB01609
DB00537	DB00794
DB00537	DB00737
DB00537	DB00257
DB00537	DB00877
DB00537	DB01126
DB00537	DB00317
DB00537	DB00513
DB00537	DB01331
DB00537	DB00678
DB00537	DB00904
DB00537	DB01067
DB00537	DB01041
DB00537	DB00485
DB00537	DB01029
DB00537	DB01238
DB00537	DB00367
DB00537	DB00339
DB00537	DB00656
DB00537	DB01117
DB00537	DB01188
DB00537	DB00421
DB00537	DB01264
DB00537	DB00451
DB00537	DB00684
DB00537	DB00470
DB00537	DB00178
DB00537	DB00857
DB00537	DB01254
DB00537	DB01016
DB00537	DB00863
DB00537	DB00987
DB00537	DB00188
DB00537	DB00523
DB00537	DB01216
DB00537	DB00501
DB00537	DB00878
DB00537	DB00433
DB00537	DB00273
DB00537	DB02530
DB00833	DB00945
DB00833	DB00996
DB00833	DB00213
DB00833	DB01212
DB00833	DB00268
DB00833	DB00341
DB00833	DB00635
DB00833	DB00455
DB00833	DB00924
DB00833	DB00218
DB00833	DB00472
DB00833	DB00244
DB00833	DB01233
DB00833	DB00295
DB00833	DB01137
DB00833	DB00999
DB00833	DB00577
DB00833	DB00586
DB00833	DB00967
DB00833	DB00343
DB00833	DB00661
DB00833	DB00630
DB00833	DB00836
DB00833	DB00231
DB00833	DB00860
DB00833	DB00563
DB00833	DB01291
DB00833	DB00381
DB00833	DB00590
DB00833	DB00338
DB00833	DB00927
DB00833	DB00962
DB00833	DB01129
DB00833	DB00285
DB00833	DB00916
DB00833	DB00537
DB00833	DB00741
DB00833	DB00829
DB00833	DB00533
DB00833	DB00193
DB00833	DB01156
DB00833	DB00230
DB00833	DB00497
DB00833	DB01083
DB00833	DB00196
DB00833	DB00620
DB00833	DB00564
DB00833	DB00115
DB00833	DB01050
DB00833	DB01060
DB00833	DB00465
DB00833	DB01167
DB00833	DB00727
DB00833	DB00425
DB00833	DB00745
DB00833	DB00407
DB00833	DB01222
DB00833	DB00199
DB00833	DB00281
DB00833	DB01211
DB00833	DB00207
DB00833	DB00909
DB00833	DB00734
DB00833	DB01173
DB00833	DB00313
DB00833	DB01112
DB00833	DB01136
DB00833	DB00443
DB00833	DB00813
DB00833	DB00482
DB00833	DB00567
DB00833	DB00804
DB00833	DB01062
DB00833	DB00874
DB00833	DB00186
DB00833	DB00332
DB00833	DB00334
DB00833	DB01069
DB00833	DB00175
DB00833	DB00973
DB00833	DB00158
DB00833	DB00502
DB00833	DB00938
DB00833	DB00448
DB00833	DB01097
DB00833	DB00496
DB00833	DB01068
DB00833	DB00796
DB00833	DB00136
DB00833	DB00331
DB00833	DB00423
DB00833	DB00950
DB00833	DB00605
DB00833	DB01104
DB00833	DB00758
DB00833	DB00390
DB00833	DB00177
DB00833	DB01039
DB00833	DB00722
DB00833	DB00328
DB00833	DB00264
DB00833	DB01001
DB00833	DB00396
DB00833	DB00404
DB00833	DB00641
DB00833	DB00215
DB00833	DB00783
DB00833	DB00584
DB00833	DB00715
DB00833	DB00695
DB00833	DB00316
DB00833	DB00370
DB00833	DB01589
DB00833	DB00575
DB00833	DB00737
DB00833	DB00317
DB00833	DB00678
DB00833	DB00904
DB00833	DB01067
DB00833	DB00656
DB00833	DB00451
DB00833	DB00178
DB00833	DB01016
DB00833	DB00863
DB00833	DB00501
DB01149	DB00945
DB01149	DB00458
DB01149	DB00996
DB01149	DB00213
DB01149	DB00697
DB01149	DB00268
DB01149	DB00555
DB01149	DB00862
DB01149	DB00341
DB01149	DB00571
DB01149	DB00635
DB01149	DB00455
DB01149	DB01224
DB01149	DB00924
DB01149	DB00540
DB01149	DB00218
DB01149	DB00472
DB01149	DB00321
DB01149	DB00413
DB01149	DB00244
DB01149	DB01233
DB01149	DB00295
DB01149	DB01137
DB01149	DB00182
DB01149	DB00999
DB01149	DB00577
DB01149	DB00580
DB01149	DB00335
DB01149	DB00967
DB01149	DB00343
DB01149	DB00661
DB01149	DB00630
DB01149	DB00787
DB01149	DB00422
DB01149	DB00836
DB01149	DB00624
DB01149	DB00231
DB01149	DB00860
DB01149	DB00585
DB01149	DB00563
DB01149	DB01036
DB01149	DB01416
DB01149	DB01076
DB01149	DB00381
DB01149	DB00590
DB01149	DB00203
DB01149	DB00338
DB01149	DB00627
DB01149	DB00927
DB01149	DB00962
DB01149	DB01129
DB01149	DB00285
DB01149	DB00916
DB01149	DB00537
DB01149	DB00741
DB01149	DB00829
DB01149	DB00533
DB01149	DB00193
DB01149	DB01156
DB01149	DB00884
DB01149	DB00842
DB01149	DB00230
DB01149	DB00497
DB01149	DB00991
DB01149	DB00652
DB01149	DB01623
DB01149	DB01083
DB01149	DB00196
DB01149	DB00620
DB01149	DB00564
DB01149	DB00115
DB01149	DB00959
DB01149	DB01050
DB01149	DB00465
DB01149	DB00906
DB01149	DB00727
DB01149	DB00402
DB01149	DB00425
DB01149	DB00745
DB01149	DB00407
DB01149	DB01222
DB01149	DB00281
DB01149	DB01211
DB01149	DB00557
DB01149	DB00603
DB01149	DB00207
DB01149	DB00734
DB01149	DB00611
DB01149	DB00313
DB01149	DB00887
DB01149	DB01112
DB01149	DB01136
DB01149	DB00443
DB01149	DB01044
DB01149	DB00813
DB01149	DB00482
DB01149	DB00481
DB01149	DB01079
DB01149	DB00567
DB01149	DB00749
DB01149	DB01062
DB01149	DB00669
DB01149	DB00881
DB01149	DB00186
DB01149	DB00490
DB01149	DB00843
DB01149	DB00524
DB01149	DB00332
DB01149	DB00334
DB01149	DB01069
DB01149	DB00175
DB01149	DB00973
DB01149	DB00395
DB01149	DB01132
DB01149	DB00938
DB01149	DB00448
DB01149	DB01097
DB01149	DB01068
DB01149	DB01043
DB01149	DB00399
DB01149	DB00331
DB01149	DB00423
DB01149	DB00950
DB01149	DB00191
DB01149	DB01104
DB01149	DB00758
DB01149	DB00390
DB01149	DB00177
DB01149	DB01039
DB01149	DB00722
DB01149	DB00776
DB01149	DB00328
DB01149	DB00897
DB01149	DB00264
DB01149	DB01001
DB01149	DB00396
DB01149	DB01142
DB01149	DB00404
DB01149	DB00641
DB01149	DB00215
DB01149	DB01611
DB01149	DB00783
DB01149	DB00715
DB01149	DB00695
DB01149	DB00316
DB01149	DB01190
DB01149	DB01367
DB01149	DB00370
DB01149	DB00575
DB01149	DB00737
DB01149	DB00678
DB01149	DB00904
DB01149	DB01041
DB01149	DB01029
DB01149	DB01238
DB01149	DB00656
DB01149	DB00421
DB01149	DB00930
DB01149	DB00451
DB01149	DB00178
DB01149	DB00857
DB01149	DB00863
DB01149	DB00878
DB01149	DB00433
DB01149	DB00273
DB00741	DB00945
DB00741	DB00526
DB00741	DB00996
DB00741	DB00454
DB00741	DB00213
DB00741	DB00492
DB00741	DB01212
DB00741	DB00398
DB00741	DB00709
DB00741	DB00697
DB00741	DB00853
DB00741	DB01413
DB00741	DB00440
DB00741	DB00181
DB00741	DB01195
DB00741	DB00250
DB00741	DB01004
DB00741	DB01033
DB00741	DB00582
DB00741	DB00268
DB00741	DB01193
DB00741	DB01204
DB00741	DB01248
DB00741	DB00555
DB00741	DB00862
DB00741	DB01236
DB00741	DB01197
DB00741	DB01115
DB00741	DB00341
DB00741	DB00394
DB00741	DB02300
DB00741	DB00571
DB00741	DB00635
DB00741	DB01026
DB00741	DB00275
DB00741	DB00681
DB00741	DB00424
DB00741	DB00455
DB00741	DB01009
DB00741	DB01224
DB00741	DB00601
DB00741	DB00924
DB00741	DB00540
DB00741	DB00218
DB00741	DB00559
DB00741	DB00248
DB00741	DB00472
DB00741	DB00321
DB00741	DB00413
DB00741	DB00410
DB00741	DB00244
DB00741	DB01233
DB00741	DB00295
DB00741	DB01223
DB00741	DB01137
DB00741	DB00999
DB00741	DB00529
DB00741	DB00577
DB00741	DB00415
DB00741	DB00742
DB00741	DB00586
DB00741	DB00580
DB00741	DB00224
DB00741	DB00798
DB00741	DB01337
DB00741	DB00649
DB00741	DB00993
DB00741	DB01327
DB00741	DB00335
DB00741	DB00967
DB00741	DB00363
DB00741	DB00648
DB00741	DB00531
DB00741	DB00631
DB00741	DB00864
DB00741	DB00343
DB00741	DB00757
DB00741	DB01162
DB00741	DB00350
DB00741	DB00661
DB00741	DB00630
DB00741	DB00479
DB00741	DB00787
DB00741	DB00512
DB00741	DB00422
DB00741	DB00673
DB00741	DB00222
DB00741	DB00612
DB00741	DB00836
DB00741	DB00624
DB00741	DB00153
DB00741	DB00231
DB00741	DB00860
DB00741	DB00563
DB00741	DB01036
DB00741	DB01048
DB00741	DB01076
DB00741	DB00361
DB00741	DB00194
DB00741	DB00381
DB00741	DB00808
DB00741	DB00590
DB00741	DB00203
DB00741	DB00262
DB00741	DB00252
DB00741	DB00338
DB00741	DB00921
DB00741	DB00802
DB00741	DB00627
DB00741	DB01240
DB00741	DB00927
DB00741	DB01059
DB00741	DB00698
DB00741	DB01129
DB00741	DB00327
DB00741	DB00285
DB00741	DB00762
DB00741	DB01273
DB00741	DB00654
DB00741	DB00916
DB00741	DB00537
DB00741	DB00833
DB00741	DB01149
DB00741	DB00708
DB00741	DB00658
DB00741	DB00829
DB00741	DB00533
DB00741	DB00883
DB00741	DB01077
DB00741	DB00193
DB00741	DB01156
DB00741	DB00818
DB00741	DB00880
DB00741	DB01586
DB00741	DB00884
DB00741	DB00841
DB00741	DB00747
DB00741	DB00889
DB00741	DB01263
DB00741	DB00842
DB00741	DB00819
DB00741	DB00230
DB00741	DB00497
DB00741	DB00811
DB00741	DB02379
DB00741	DB00489
DB00741	DB01083
DB00741	DB00493
DB00741	DB00196
DB00741	DB00445
DB00741	DB00620
DB00741	DB00564
DB00741	DB01217
DB00741	DB00115
DB00741	DB00959
DB00741	DB00763
DB00741	DB01050
DB00741	DB00277
DB00741	DB01060
DB00741	DB00465
DB00741	DB00625
DB00741	DB00351
DB00741	DB01167
DB00741	DB00727
DB00741	DB00402
DB00741	DB01118
DB00741	DB00683
DB00741	DB00319
DB00741	DB00425
DB00741	DB01128
DB00741	DB01202
DB00741	DB00869
DB00741	DB00745
DB00741	DB00355
DB00741	DB01020
DB00741	DB00545
DB00741	DB01181
DB00741	DB00477
DB00741	DB00951
DB00741	DB00407
DB00741	DB00377
DB00741	DB01229
DB00741	DB00297
DB00741	DB01045
DB00741	DB01222
DB00741	DB00199
DB00741	DB00619
DB00741	DB00281
DB00741	DB00330
DB00741	DB01211
DB00741	DB00315
DB00741	DB01610
DB00741	DB00557
DB00741	DB00603
DB00741	DB00790
DB00741	DB01406
DB00741	DB00214
DB00741	DB00480
DB00741	DB01005
DB00741	DB00207
DB00741	DB00909
DB00741	DB00773
DB00741	DB00900
DB00741	DB00734
DB00741	DB00806
DB00741	DB01173
DB00741	DB00544
DB00741	DB01260
DB00741	DB00279
DB00741	DB00238
DB00741	DB00313
DB00741	DB00541
DB00741	DB00887
DB00741	DB01112
DB00741	DB01136
DB00741	DB00443
DB00741	DB00550
DB00741	DB00438
DB00741	DB01044
DB00741	DB01595
DB00741	DB00983
DB00741	DB01150
DB00741	DB00813
DB00741	DB00484
DB00741	DB00435
DB00741	DB00482
DB00741	DB00481
DB00741	DB01079
DB00741	DB00567
DB00741	DB00749
DB00741	DB00804
DB00741	DB01062
DB00741	DB00669
DB00741	DB00874
DB00741	DB00881
DB00741	DB00186
DB00741	DB04441
DB00741	DB00184
DB00741	DB00675
DB00741	DB00843
DB00741	DB00524
DB00741	DB00332
DB00741	DB00334
DB00741	DB01069
DB00741	DB00175
DB00741	DB00973
DB00741	DB00395
DB00741	DB01110
DB00741	DB00503
DB00741	DB01232
DB00741	DB00158
DB00741	DB00502
DB00741	DB01132
DB00741	DB00938
DB00741	DB00448
DB00741	DB01097
DB00741	DB01068
DB00741	DB00796
DB00741	DB01008
DB00741	DB00495
DB00741	DB00795
DB00741	DB00136
DB00741	DB00966
DB00741	DB00399
DB00741	DB00331
DB00741	DB00423
DB00741	DB06151
DB00741	DB00950
DB00741	DB01104
DB00741	DB00758
DB00741	DB00390
DB00741	DB00177
DB00741	DB01023
DB00741	DB01039
DB00741	DB00722
DB00741	DB00958
DB00741	DB00915
DB00741	DB00776
DB00741	DB00328
DB00741	DB00897
DB00741	DB00668
DB00741	DB00264
DB00741	DB01183
DB00741	DB00753
DB00741	DB01001
DB00741	DB00396
DB00741	DB01142
DB00741	DB00404
DB00741	DB01072
DB00741	DB00446
DB00741	DB01022
DB00741	DB00641
DB00741	DB00650
DB00741	DB00215
DB00741	DB01105
DB00741	DB00292
DB00741	DB01611
DB00741	DB00468
DB00741	DB00783
DB00741	DB00584
DB00741	DB00715
DB00741	DB00695
DB00741	DB00316
DB00741	DB01101
DB00741	DB01190
DB00741	DB00370
DB00741	DB00565
DB00741	DB00227
DB00741	DB00575
DB00741	DB01609
DB00741	DB00737
DB00741	DB00257
DB00741	DB00877
DB00741	DB01126
DB00741	DB00317
DB00741	DB00513
DB00741	DB01331
DB00741	DB00678
DB00741	DB00904
DB00741	DB01067
DB00741	DB01041
DB00741	DB01029
DB00741	DB01238
DB00741	DB00367
DB00741	DB00656
DB00741	DB01117
DB00741	DB01188
DB00741	DB00421
DB00741	DB01264
DB00741	DB00930
DB00741	DB00451
DB00741	DB00684
DB00741	DB00470
DB00741	DB00178
DB00741	DB00857
DB00741	DB01016
DB00741	DB00863
DB00741	DB00987
DB00741	DB00188
DB00741	DB00523
DB00741	DB01216
DB00741	DB00501
DB00741	DB00878
DB00741	DB00433
DB00741	DB00273
DB00741	DB02530
DB00708	DB00213
DB00708	DB01212
DB00708	DB01236
DB00708	DB00424
DB00708	DB01009
DB00708	DB00601
DB00708	DB01233
DB00708	DB00295
DB00708	DB01137
DB00708	DB00999
DB00708	DB00742
DB00708	DB00586
DB00708	DB01337
DB00708	DB01327
DB00708	DB00864
DB00708	DB00512
DB00708	DB00860
DB00708	DB00381
DB00708	DB00338
DB00708	DB00450
DB00708	DB00916
DB00708	DB00537
DB00708	DB00741
DB00708	DB00829
DB00708	DB00818
DB00708	DB00196
DB00708	DB00959
DB00708	DB00465
DB00708	DB01167
DB00708	DB00727
DB00708	DB00683
DB00708	DB00477
DB00708	DB00407
DB00708	DB00297
DB00708	DB00199
DB00708	DB00281
DB00708	DB00557
DB00708	DB00214
DB00708	DB01112
DB00708	DB00443
DB00708	DB00813
DB00708	DB00435
DB00708	DB00186
DB00708	DB00184
DB00708	DB00332
DB00708	DB06151
DB00708	DB00758
DB00708	DB00668
DB00708	DB00264
DB00708	DB00753
DB00708	DB00641
DB00708	DB00215
DB00708	DB00292
DB00708	DB00695
DB00708	DB00316
DB00708	DB00296
DB00708	DB01190
DB00708	DB00565
DB00708	DB01189
DB00708	DB00575
DB00708	DB00904
DB00708	DB00421
DB00708	DB00451
DB00708	DB00684
DB00708	DB00178
DB00708	DB00863
DB00658	DB00945
DB00658	DB00996
DB00658	DB00213
DB00658	DB01212
DB00658	DB00709
DB00658	DB00250
DB00658	DB00268
DB00658	DB01193
DB00658	DB01197
DB00658	DB01115
DB00658	DB00341
DB00658	DB02300
DB00658	DB00571
DB00658	DB00635
DB00658	DB00275
DB00658	DB00968
DB00658	DB00455
DB00658	DB01009
DB00658	DB01224
DB00658	DB00601
DB00658	DB00924
DB00658	DB00540
DB00658	DB00218
DB00658	DB00975
DB00658	DB00321
DB00658	DB00413
DB00658	DB01233
DB00658	DB00295
DB00658	DB01137
DB00658	DB00999
DB00658	DB00577
DB00658	DB00742
DB00658	DB00586
DB00658	DB00580
DB00658	DB01327
DB00658	DB00335
DB00658	DB00531
DB00658	DB00864
DB00658	DB00343
DB00658	DB01162
DB00658	DB00200
DB00658	DB00350
DB00658	DB00661
DB00658	DB00630
DB00658	DB00787
DB00658	DB00512
DB00658	DB00598
DB00658	DB00836
DB00658	DB00624
DB00658	DB00153
DB00658	DB00231
DB00658	DB00860
DB00658	DB00563
DB00658	DB01048
DB00658	DB01203
DB00658	DB00211
DB00658	DB01076
DB00658	DB00381
DB00658	DB00590
DB00658	DB00252
DB00658	DB00338
DB00658	DB00627
DB00658	DB00280
DB00658	DB00927
DB00658	DB01129
DB00658	DB00327
DB00658	DB00285
DB00658	DB00583
DB00658	DB00916
DB00658	DB00537
DB00658	DB00741
DB00658	DB00829
DB00658	DB00533
DB00658	DB00198
DB00658	DB00883
DB00658	DB00193
DB00658	DB01156
DB00658	DB00818
DB00658	DB00884
DB00658	DB00842
DB00658	DB00230
DB00658	DB00497
DB00658	DB00811
DB00658	DB00196
DB00658	DB00445
DB00658	DB00620
DB00658	DB00564
DB00658	DB00115
DB00658	DB01050
DB00658	DB00625
DB00658	DB00351
DB00658	DB01167
DB00658	DB00727
DB00658	DB00402
DB00658	DB01118
DB00658	DB00425
DB00658	DB01202
DB00658	DB01020
DB00658	DB00545
DB00658	DB01181
DB00658	DB00477
DB00658	DB00407
DB00658	DB01222
DB00658	DB00284
DB00658	DB00199
DB00658	DB00281
DB00658	DB01211
DB00658	DB01610
DB00658	DB00557
DB00658	DB00603
DB00658	DB00379
DB00658	DB00214
DB00658	DB00480
DB00658	DB00773
DB00658	DB00734
DB00658	DB00806
DB00658	DB00279
DB00658	DB00313
DB00658	DB00541
DB00658	DB00887
DB00658	DB01136
DB00658	DB00443
DB00658	DB01044
DB00658	DB01595
DB00658	DB00813
DB00658	DB00482
DB00658	DB00481
DB00658	DB01079
DB00658	DB00567
DB00658	DB01062
DB00658	DB01241
DB00658	DB00881
DB00658	DB00186
DB00658	DB00675
DB00658	DB00843
DB00658	DB00524
DB00658	DB00332
DB00658	DB00334
DB00658	DB00912
DB00658	DB01069
DB00658	DB00175
DB00658	DB00973
DB00658	DB00395
DB00658	DB00158
DB00658	DB01132
DB00658	DB00938
DB00658	DB00448
DB00658	DB01068
DB00658	DB00796
DB00658	DB00136
DB00658	DB00966
DB00658	DB00399
DB00658	DB00538
DB00658	DB00950
DB00658	DB01104
DB00658	DB00758
DB00658	DB00390
DB00658	DB00177
DB00658	DB01023
DB00658	DB01039
DB00658	DB00722
DB00658	DB00776
DB00658	DB00328
DB00658	DB00897
DB00658	DB00264
DB00658	DB01001
DB00658	DB00404
DB00658	DB00641
DB00658	DB00215
DB00658	DB00468
DB00658	DB00584
DB00658	DB00715
DB00658	DB00695
DB00658	DB00316
DB00658	DB00370
DB00658	DB00227
DB00658	DB00225
DB00658	DB00575
DB00658	DB00737
DB00658	DB00257
DB00658	DB00877
DB00658	DB00678
DB00658	DB00904
DB00658	DB01067
DB00658	DB01041
DB00658	DB01029
DB00658	DB00367
DB00658	DB00421
DB00658	DB00451
DB00658	DB00178
DB00658	DB00857
DB00658	DB00863
DB00658	DB00188
DB00658	DB01216
DB00658	DB00501
DB00658	DB00433
DB00658	DB00273
DB00621	DB00213
DB00621	DB00709
DB00621	DB00250
DB00621	DB00268
DB00621	DB01248
DB00621	DB00635
DB00621	DB01224
DB00621	DB01233
DB00621	DB00295
DB00621	DB00577
DB00621	DB00426
DB00621	DB00787
DB00621	DB00624
DB00621	DB01036
DB00621	DB01048
DB00621	DB00203
DB00621	DB00338
DB00621	DB00820
DB00621	DB00285
DB00621	DB00829
DB00621	DB00193
DB00621	DB01156
DB00621	DB00497
DB00621	DB00196
DB00621	DB00625
DB00621	DB00351
DB00621	DB00425
DB00621	DB00745
DB00621	DB00407
DB00621	DB00377
DB00621	DB00220
DB00621	DB01610
DB00621	DB00900
DB00621	DB01136
DB00621	DB00443
DB00621	DB00813
DB00621	DB01062
DB00621	DB00186
DB00621	DB01069
DB00621	DB00973
DB00621	DB00503
DB00621	DB01232
DB00621	DB00448
DB00621	DB01068
DB00621	DB00495
DB00621	DB00331
DB00621	DB01104
DB00621	DB00758
DB00621	DB01039
DB00621	DB00722
DB00621	DB00958
DB00621	DB00264
DB00621	DB01072
DB00621	DB00641
DB00621	DB00215
DB00621	DB00715
DB00621	DB00370
DB00621	DB00257
DB00621	DB00904
DB00621	DB01117
DB00621	DB01264
DB00621	DB00451
DB00621	DB00470
DB00621	DB00863
DB00621	DB00433
DB00829	DB00945
DB00829	DB00526
DB00829	DB00458
DB00829	DB00996
DB00829	DB00454
DB00829	DB00952
DB00829	DB00213
DB00829	DB00492
DB00829	DB01212
DB00829	DB00398
DB00829	DB00709
DB00829	DB00697
DB00829	DB00853
DB00829	DB01413
DB00829	DB00440
DB00829	DB00181
DB00829	DB01195
DB00829	DB00250
DB00829	DB01004
DB00829	DB01033
DB00829	DB00582
DB00829	DB00268
DB00829	DB01193
DB00829	DB01204
DB00829	DB01248
DB00829	DB00555
DB00829	DB00862
DB00829	DB00990
DB00829	DB01236
DB00829	DB00633
DB00829	DB00204
DB00829	DB00542
DB00829	DB01197
DB00829	DB00953
DB00829	DB01115
DB00829	DB00341
DB00829	DB00394
DB00829	DB00571
DB00829	DB00530
DB00829	DB00635
DB00829	DB00441
DB00829	DB01026
DB00829	DB00275
DB00829	DB00659
DB00829	DB00681
DB00829	DB00968
DB00829	DB00424
DB00829	DB00455
DB00829	DB01009
DB00829	DB01042
DB00829	DB00726
DB00829	DB00710
DB00829	DB01224
DB00829	DB00346
DB00829	DB00601
DB00829	DB00924
DB00829	DB00540
DB00829	DB00218
DB00829	DB00559
DB00829	DB00975
DB00829	DB00248
DB00829	DB00472
DB00829	DB00321
DB00829	DB00413
DB00829	DB00410
DB00829	DB00244
DB00829	DB01233
DB00829	DB00295
DB00829	DB00358
DB00829	DB01223
DB00829	DB01137
DB00829	DB00182
DB00829	DB00642
DB00829	DB00999
DB00829	DB00529
DB00829	DB00577
DB00829	DB00415
